ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
113	33,16,21,5	11,17,7,5	17,14,20,20	9,9,7,5	416	99
114	1,0,1,0	1,0,1,1	2,1,0,0	0,0,0,0	114	99
115	32,14,20,6	0,0,0,1	9,7,12,14	0,0,0,0	165	99
116	1,4,1,1	0,0,0,0	1,3,0,2	0,0,1,1	164	99
117	3,3,2,6	5,5,4,1	1,8,6,5	2,5,2,2	224	99
118	12,10,4,5	22,14,12,18	8,5,5,9	16,13,8,18	108	99
119	48,38,29,25	0,0,1,2	35,34,20,46	1,1,1,3	153	99
120	8,1,2,5	0,0,1,0	4,3,6,9	0,0,0,0	328	99
121	11,4,4,5	3,3,2,0	9,5,7,14	1,0,0,1	328	99
122	0,0,0,0	22,10,8,9	1,0,0,2	7,5,9,10	109	99
123	47,15,21,14	0,0,0,0	13,8,16,33	0,1,0,0	265	99
124	4,1,2,2	1,0,0,0	5,7,1,3	0,0,0,0	413	99
125	6,4,4,6	0,1,1,1	4,6,2,4	0,0,1,1	114	99
126	22,8,16,7	1,1,1,0	0,6,8,3	3,3,6,3	120	99
127	1,1,0,0	0,1,2,0	0,0,2,0	1,3,1,6	123	99
128	1,2,0,0	2,0,0,0	0,0,0,2	0,0,0,1	306	99
129	15,20,19,16	2,0,0,0	17,19,8,22	1,1,0,0	457	99
130	12,21,23,15	2,0,0,0	17,15,7,24	1,1,0,0	541	99
131	12,21,22,16	2,0,0,0	17,15,7,25	1,1,0,0	567	99
132	1,3,6,1	4,2,2,2	2,2,2,4	2,6,3,2	183	99
133	1,3,5,2	4,2,2,2	2,2,2,5	2,6,3,2	209	99
134	0,0,0,1	0,0,1,0	0,0,0,1	0,0,0,0	125	99
135	37,22,16,14	1,4,3,1	19,38,22,38	1,2,0,6	174	99
136	25,4,12,8	19,9,10,9	16,9,12,15	8,9,11,12	108	99
137	4,2,0,1	30,15,15,11	3,1,3,3	10,17,13,25	108	99
138	87,42,42,26	11,6,7,4	26,42,44,34	5,8,17,8	126	99
139	59,28,39,26	6,5,10,4	19,35,39,36	3,3,3,3	244	99
141	3,2,11,3	1,2,1,0	1,9,2,4	1,1,0,1	300	99
142	2,2,7,3	1,2,1,0	1,5,2,3	1,1,0,1	251	99
143	101,34,37,42	5,3,2,1	45,45,41,54	4,2,1,1	249	99
144	24,17,22,5	8,3,6,7	10,12,12,15	5,5,5,9	108	99
145	3,2,5,2	1,0,1,0	1,4,0,2	1,0,0,0	108	99
146	7,5,1,1	20,16,17,20	1,1,4,2	12,12,9,12	149	99
147	42,22,17,16	50,33,13,19	13,22,30,22	24,22,31,19	177	99
148	349,141,180,158	50,33,13,19	108,145,211,164	24,22,31,19	955	99
149	314,125,166,142	7,6,3,0	96,124,186,147	1,1,5,5	877	99
150	3,5,4,1	4,1,0,1	2,2,2,4	0,1,1,0	105	99
151	1,0,1,1	1,2,1,0	0,1,0,2	0,0,0,0	108	99
152	5,4,4,5	0,1,1,0	4,3,2,4	0,1,0,1	108	99
153	14,4,4,7	0,0,0,0	6,7,7,14	0,1,1,1	278	99
154	17,4,4,7	1,1,0,1	7,9,8,18	0,0,0,0	322	99
155	3,0,0,0	1,1,0,1	1,3,2,5	0,0,0,0	143	99
156	98,42,31,51	12,4,3,8	32,28,31,22	5,4,5,3	225	99
157	98,76,60,53	0,1,2,1	64,67,58,79	0,1,1,0	482	99
158	6,1,0,0	22,9,10,8	0,1,1,3	12,15,9,15	108	99
159	14,10,14,10	1,0,1,0	8,8,7,8	1,0,1,0	111	99
160	0,0,0,1	0,1,0,0	0,0,0,0	1,1,3,0	109	99
161	27,9,14,13	6,5,4,3	14,29,16,15	7,7,6,5	159	99
162	35,16,17,18	6,5,4,3	11,20,12,22	7,7,6,5	252	99
163	18,10,9,10	10,3,6,5	4,9,7,11	7,18,11,4	192	99
164	24,11,14,6	0,1,0,0	9,11,8,6	0,1,0,0	204	99
166	5,4,5,5	5,1,0,1	2,3,4,9	1,1,3,1	149	99
167	18,14,12,5	3,0,1,0	2,11,18,16	1,0,0,0	142	99
169	91,55,43,38	2,3,1,0	48,36,70,31	0,1,0,0	740	99
170	65,37,39,31	4,1,2,5	35,24,49,20	3,3,2,1	438	99
171	10,4,4,5	24,13,16,8	4,3,1,3	10,7,9,13	102	99
172	184,114,103,76	20,13,10,8	70,66,48,54	7,10,4,3	144	99
173	1,0,0,0	5,3,5,2	0,0,0,0	3,2,4,6	117	99
175	1,0,0,0	3,4,7,1	1,0,0,0	3,0,2,2	107	99
177	26,14,12,7	3,3,1,2	10,18,10,14	1,2,1,1	201	99
178	4,2,2,1	3,5,6,4	2,3,6,3	7,2,3,3	211	99
179	4,3,3,2	0,1,0,0	1,5,3,3	0,0,0,0	181	99
180	13,17,12,3	0,1,0,0	9,12,13,9	0,0,0,0	306	99
181	9,14,9,3	0,0,0,2	8,8,10,6	0,1,0,0	224	99
