ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1560	433,219,243,186	1,1,2,2	161,210,167,216	0,0,0,0	314	99
1561	1,1,0,0	2,4,0,0	0,1,1,0	2,3,4,5	140	99
1562	128,93,105,72	1,0,0,0	74,57,74,65	0,0,0,0	217	99
1563	169,127,82,83	0,0,0,0	55,82,82,80	0,3,0,1	265	99
1564	0,1,0,0	0,0,0,0	4,2,0,0	0,1,0,0	324	99
1565	0,0,0,0	0,1,0,0	0,1,1,3	0,0,0,0	364	99
1566	365,215,231,184	0,1,0,1	189,209,168,159	0,0,0,0	317	99
1567	416,232,254,197	0,1,0,1	203,224,180,171	0,0,0,0	320	99
1568	233,137,126,79	0,0,0,0	89,89,75,93	0,0,0,1	204	99
1570	1,0,0,0	0,0,0,0	0,0,1,0	0,0,1,0	213	99
1572	0,0,0,0	2,4,1,0	1,0,0,0	3,3,2,2	165	99
1573	79,45,19,44	0,0,0,1	38,61,47,94	0,0,0,0	585	99
1574	3,1,1,0	26,12,12,12	3,0,1,3	18,15,16,31	159	99
1575	38,27,26,30	0,0,0,0	53,29,47,63	0,0,0,1	320	99
1576	12,4,7,6	110,55,64,62	3,11,6,25	74,73,53,119	111	99
1577	180,83,113,93	5,0,6,6	125,126,78,181	3,5,2,4	174	99
1578	32,24,26,25	8,4,4,2	24,25,14,49	3,4,6,9	162	99
1579	99,52,52,57	55,32,25,36	58,62,35,105	39,18,33,49	162	99
1580	17,8,14,2	55,32,25,36	9,7,10,17	39,18,33,49	219	99
1581	6,0,4,3	0,1,0,0	2,2,6,6	0,0,1,0	219	99
1582	10,4,11,0	68,31,27,32	7,4,6,9	35,43,23,58	219	99
1583	3,4,3,0	68,31,27,32	1,0,4,3	35,43,23,58	159	99
1584	8,3,3,3	9,4,7,0	2,1,5,6	6,3,2,6	159	99
1585	106,69,58,19	0,0,0,0	54,34,42,76	0,0,1,0	687	99
1586	84,53,47,12	0,0,0,0	40,26,28,54	0,0,1,0	307	99
1587	20,9,17,14	32,24,20,22	14,4,7,16	29,11,8,29	167	99
1588	24,8,10,11	24,8,11,15	19,13,6,14	23,16,7,16	120	99
1589	7,1,3,3	2,1,3,2	4,3,5,5	3,2,0,2	125	99
1590	12,13,10,10	20,10,16,12	11,8,11,15	17,16,16,8	186	99
1591	49,39,45,38	3,1,0,2	36,28,31,31	0,0,1,1	330	99
1592	49,38,46,39	0,1,0,0	37,26,31,31	0,0,0,2	330	99
1593	1472,920,837,611	3,2,1,1	740,708,578,829	1,2,1,1	3651	99
1594	7,3,0,4	0,1,0,0	1,1,2,3	0,0,0,2	207	99
1595	7,4,1,3	3,1,2,2	2,3,2,3	2,0,1,1	207	99
