ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
66	62,13,30,21	12,8,1,2	15,21,11,21	2,2,4,6	251	161
67	7,0,4,1	20,6,8,8	6,2,5,2	7,10,5,5	161	182
68	225,108,136,111	106,37,62,34	108,123,151,79	24,39,67,24	320	320
69	267,64,101,77	12,8,12,4	134,111,292,183	5,11,13,16	171	123
70	229,157,122,99	207,149,119,57	77,130,128,67	66,91,115,94	269	229
71	68,56,65,31	6,2,4,2	50,58,51,41	2,4,2,4	243	177
72	536,271,286,232	351,179,184,124	224,237,267,229	139,139,152,180	354	224
73	912,517,601,371	1236,745,834,526	597,495,363,702	824,668,513,1022	166	227
74	9,4,3,9	27,6,7,6	10,3,7,12	5,13,6,10	186	186
75	12,6,4,13	27,6,7,6	12,10,14,15	5,13,6,10	189	186
76	9,4,3,9	32,10,10,7	10,3,7,12	8,15,7,8	186	189
77	12,6,4,13	32,10,10,7	12,10,14,15	8,15,7,8	189	189
78	34,23,27,14	2,2,0,2	16,13,16,25	0,0,1,1	261	159
79	30,24,30,17	2,0,1,1	17,15,17,22	2,0,4,1	261	159
80	82,39,50,63	41,18,22,24	44,56,37,49	6,19,18,16	203	203
81	3,4,1,3	133,79,86,60	1,1,2,1	53,65,69,80	198	248
82	14,5,5,10	90,37,67,36	11,4,6,8	53,43,26,66	120	203
83	44,28,24,17	69,47,64,30	25,16,21,16	38,38,36,22	225	258
84	8,3,0,2	3,2,2,2	2,0,1,2	5,5,1,1	216	201
85	8,3,0,2	10,4,0,3	2,0,1,2	2,3,0,2	216	246
86	3,2,2,2	10,4,0,3	5,5,1,1	2,3,0,2	201	246
87	44,32,25,35	19,8,13,11	24,22,26,47	14,13,8,28	251	308
88	1,4,1,4	19,8,13,11	5,3,3,4	14,13,8,28	257	308
89	44,32,25,35	20,10,8,14	24,22,26,47	15,13,11,31	251	269
90	1,4,1,4	20,10,8,14	5,3,3,4	15,13,11,31	257	269
91	1,4,1,4	44,32,25,35	5,3,3,4	24,22,26,47	257	251
92	1,0,0,0	5,0,5,3	0,1,0,1	2,2,3,3	147	426
93	3,3,5,1	11,5,6,4	1,1,1,6	4,2,5,6	206	206
94	0,0,0,1	5,0,0,1	0,0,0,3	3,6,1,3	189	219
95	112,101,100,80	583,253,380,260	76,75,83,109	213,217,299,321	178	178
