"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114872871",647.57956973899,-0.373903163768,0.203497334943626,3.33056509178293,0.0680035062256526,0.142316219515801
"LOC114872869",1906.9592263268,0.135619193522555,0.0862311383146021,2.48176808292692,0.115172716256689,0.216568418335604
"LOC114872870",6482.64036271955,0.074819741358112,0.141665009101897,0.279574422969048,0.596980290701141,0.720845094788518
"LOC114872991",684.528714465746,0.258945082200797,0.0978319027841096,7.03644497863095,0.00798674078271873,0.025024519821178
"LOC114872986",1168.54243757757,-0.163367439784287,0.164274888054241,0.983525803439136,0.321329889561459,0.471210242382806
"LOC114872992",1618.77562299812,0.0673201841762389,0.102137885923355,0.435269572987124,0.509414512589046,0.650798003995997
"LOC114872990",3441.95733321474,0.0238800367928346,0.105326810756837,0.0514420880750777,0.820572666917805,0.888200083629552
"LOC114872985",7108.67485898967,0.164857023715998,0.0922189693892574,3.21079592280883,0.0731538897386617,0.150907437098707
"LOC114872987",2367.40549540275,0.252660698361402,0.0838116825427955,9.14244947893157,0.00249746529869217,0.00942109785346218
"LOC114872953",3170.5314727593,0.250900039809178,0.0705775712110262,12.7124503977258,0.000363229166244385,0.00180686565978493
"LOC114872913",220.843082639106,0.128834349036823,0.159146410719162,0.656889620396797,0.417660176556637,0.567690464106008
"LOC114872901",3341.52926589802,-0.155275269783724,0.077033378796798,4.04528710550298,0.0442948435532942,0.100819714340774
"LOC114872946",1500.30530147938,0.437749871596897,0.117804140875988,13.9343759672447,0.000189304520005844,0.00103543694579835
"LOC114872948",2612.68942953266,0.306306725551723,0.115021711763908,7.1463254929298,0.00751177343646914,0.0238063046663516
"LOC114872909",2108.74123259174,-0.312160979394089,0.0815932774348641,14.5017850581583,0.000140026792094037,0.000794487391952773
"LOC114872911",11641.7271336462,-0.152025437530672,0.0837391995761449,3.27863881806284,0.0701871177659122,0.145885449037571
"LOC114872910",2421.68663175082,0.584003814195775,0.107805729490477,29.6773308025412,5.1028076082343e-08,6.63125981688341e-07
"LOC114872876",1948.1112432017,-0.0297871970018512,0.146151741320872,0.0414988587868947,0.838578027410194,0.901272414119537
"LOC114872999",2337.87772062224,-0.124211712602947,0.0825282500006211,2.25875355791564,0.132860959220308,0.242475074071202
"LOC114873010",877.562479855603,-0.347734149116317,0.125233900127003,7.62424058102032,0.00575889143871442,0.0190271441461306
"LOC114873016",3000.8611184036,-0.555085103243031,0.137374817138795,15.9596887110523,6.4705746903396e-05,0.000402074120455705
"LOC114873014",444.594555541033,-0.0230649155696638,0.12521892716991,0.0342670107995389,0.853140006951994,0.908447418426362
"LOC114873004",888.041030679045,0.31892922868682,0.116290263830098,7.57161165265009,0.00592947408455365,0.0195036465294536
"LOC114873011",16820.9776709795,-0.245920727259445,0.101012551979146,5.87349506485566,0.0153705063387956,0.0430762321585742
"LOC114873017",1196.27252201257,-0.396234378463937,0.144791469030261,7.38241241691819,0.00658647624789948,0.0213234286462043
"LOC114873018",531.513143241405,-0.359234572655513,0.149027540090878,5.74528694193714,0.016532954630731,0.0456311192469168
"LOC114873005",2230.04807565674,-0.129883060474736,0.0844919998334986,2.35521321409291,0.12486481200509,0.230573990621046
"LOC114873007",592.784670930988,-0.265426344812708,0.420422998106893,0.394764437461603,0.529805582635641,0.667853516139294
"LOC114873000",1495.62952268264,-0.364669130884754,0.145240397742471,6.22294039964581,0.0126105511083791,0.0365505082791305
"LOC114873001",6200.21052426291,-0.532942076743013,0.178202317773424,8.74430182134782,0.00310570987036364,0.0113348857440248
"LOC114873012",762.941596015921,0.340601713897166,0.108365963392954,9.94126788396916,0.00161614195657083,0.00652690809098365
"LOC114873003",646.330938784717,-0.0963786632847949,0.141211931631053,0.465168601247413,0.495218275313166,0.638542165612353
"LOC114873009",694.591405233923,-0.455859457090017,0.136075108650357,11.0700304887379,0.000877342396670437,0.00386839329290763
"LOC114873008",2095.99364601149,-0.178612384770104,0.15378923520939,1.34085962524237,0.24688242846411,0.387639705144804
"LOC114873006",311.408992260102,-1.39240213944951,0.199803363308986,46.2313468948609,1.05082219003777e-11,2.52424776299549e-10
"LOC114873013",2442.7563642447,0.00498631751449546,0.0955824592776655,0.00272300280668958,0.958383357072339,0.973846391795598
"LOC114872950",2312.81962720106,0.134554138742811,0.105887524370318,1.62049252492726,0.203023125685329,0.333701221690727
"LOC114872949",312.17537700871,0.377250849456624,0.18607733989336,4.13538153200976,0.0419955996932461,0.096734571481039
"LOC114872851",6471.17350559018,0.172916493034252,0.102066707713886,2.88387217248554,0.0894706353801988,0.177438368736499
"LOC114872847",435.330112781473,-0.184662760516142,0.123468174876612,2.23618855274992,0.134812924246822,0.245311335184658
"LOC114872853",549.769047833894,0.0668478049741494,0.213119535361588,0.0993205276495104,0.752646555989479,0.839991097985845
"LOC114872917",3.77870094538652,1.24663147095931,0.964908746269962,1.67558283216441,0.195512425662587,0.32418898849595
"LOC114872856",1301.76813930485,-0.173639507046311,0.115869240559972,2.23300820207675,0.135090606789346,0.245655506168797
"LOC114872858",3468.11357347947,-0.633726664273455,0.159612581510389,15.3395220725041,8.98176728197068e-05,0.000534762088494156
"LOC114872849",50094.698899477,-0.3278316827919,0.127815032897089,6.49484634659251,0.0108187646102735,0.032249973044538
"LOC114872854",882.212047560877,0.264263714426472,0.0956659816942087,7.66967010105297,0.00561567233852029,0.0186539154782694
"LOC114872857",1605.0618160282,-0.104422714273492,0.114822439260778,0.824501232527055,0.363867389678614,0.51476521686469
"LOC114872859",66.7781382654149,0.023524122428513,0.253440764869062,0.00864900936032598,0.925903521243893,0.954456369939134
"LOC114872972",9381.68118255532,-0.147645857805692,0.199704018085317,0.543722495310192,0.460894084962994,0.608783927031576
"LOC114872850",1492.72196994253,0.37100661246294,0.226126333078881,2.71626085601071,0.0993304564145599,0.192519979966606
"LOC114872852",953.351018909426,0.676701428354747,0.183086769338066,13.8259273856507,0.000200549583058644,0.00108464876841366
"LOC114872902",12617.9693119366,0.345793080916525,0.104211490505333,11.1087919174459,0.000859194397935232,0.0038050037622846
"LOC114872908",159.599053930527,0.176567751829491,0.182236223356584,0.941955571504316,0.331775425654632,0.483398145452949
"LOC114872907",1120.69262209064,-0.488565111992454,0.138845753062375,12.1640187798961,0.000487202886824578,0.00233461901467149
"LOC114872904",697.39602353376,-0.156161596735588,0.279564347279052,0.310258227636254,0.577521769777256,0.705659182962529
"LOC114872906",4248.21895430761,0.066445340057325,0.159292404007675,0.174345506453506,0.676278345893704,0.783356338871551
"LOC114872903",16320.0680664769,0.128755255933888,0.146814992987933,0.772106125652101,0.379566293092003,0.531000469019923
"LOC114872995",766.024488381558,0.00505176911575736,0.155375778493301,0.00119089938975492,0.972470938594519,0.981930146344006
"LOC114872994",1528.10146837555,0.72239545334712,0.122454779091116,35.2177304263488,2.94827071259239e-09,4.65432551470133e-08
"LOC114872998",759.67265622853,0.905876445758563,0.229766391586082,15.7473681523969,7.23885776165541e-05,0.000443604878182506
"LOC114872997",4288.01008805228,0.418313909034519,0.139376675645934,9.09636217784639,0.00256118391242028,0.00963526069831872
"LOC114872996",49.616106848916,0.0806866422852865,0.27932065329095,0.0886830186428469,0.76585814868385,0.848652442803408
"LOC114872993",1390.06156737131,-0.0673291184923423,0.104745593521024,0.412392381285144,0.520757718007379,0.660499331936674
"LOC114872844",412.586500166274,-1.76347691173425,0.22779732411543,55.1670234089796,1.10710652828944e-13,3.36621047971402e-12
"LOC114872843",1263.85376667939,0.185992768123592,0.15167429514026,1.5109830357853,0.21898914509791,0.35290214755436
"LOC114872845",5513.3321586448,-0.0858004575939563,0.0991725066864801,0.746505289521821,0.387584937387727,0.538863438071393
"LOC114872841",1865.44926835383,-0.165693248458997,0.116723636384674,2.00527690227203,0.156752668534019,0.274342691561706
"LOC114872839",3913.64664921226,-0.261828724799745,0.118598880442217,4.82834753905357,0.0279954508913049,0.0701973596908499
"LOC114872840",17283.9071598129,-0.58361484409637,0.0901796550475061,40.8480146706345,1.64540328302168e-10,3.29021362792335e-09
"LOC114872846",6243.13332444118,0.459730730309424,0.138664300243277,11.1111178275554,0.000858117558810081,0.00380175196314342
"LOC114872842",233.895491535284,1.15268711744004,0.271349110827075,18.2608317077605,1.92627453058945e-05,0.000138188718425867
"LOC114872942",14.900979560647,-0.333102594779432,0.577727768652955,0.34374714710475,0.557674242109012,0.68985006722943
"LOC114872925",867.237156933855,-0.105177637112658,0.141289259324289,0.552690897168915,0.457220274810706,0.604795066728155
"LOC114872940",15.0089670550883,0.44531664489924,0.49396664231328,0.816814084710003,0.366113302259706,0.517068647044823
"LOC114872934",1490.79128940413,-0.035195114576849,0.170550038693981,0.0425852744247379,0.836508152740051,0.899657668292381
"LOC114872933",269.609751685668,0.27898741440906,0.139745488251619,4.00316783064338,0.045414831374383,0.1027970219443
"LOC114872927",57.3837733117831,0.00305116750617678,0.440258405384201,0.00125500229759723,0.971740043472087,0.981629791682451
"LOC114872928",11.3815803222218,-0.0164026171727491,0.645151895263543,0.00136340878351859,0.970545311959978,0.981194786246002
"LOC114872926",381.663904755937,-1.07835121706778,0.203696266898536,26.9286253593574,2.11108925937426e-07,2.40542798773465e-06
"LOC114872932",144.572607511112,-0.542590557266999,0.33321839500731,2.60176044205051,0.106745084130172,0.204004984273574
"LOC114872937",185.11058744712,-0.495548309557255,0.323530353738863,2.30176822247817,0.129226811990542,0.237168705055571
"LOC114872941",1.03123835553034,0.373874093404863,2.09241889977626,0.033434248384431,0.854915445473457,0.909757681245862
"LOC114872939",18.3729731817161,0.115053071682482,0.49852886993817,0.0673527431578762,0.795230912499824,0.869590370176673
"LOC114872938",24.7145048465488,-0.159628977864584,0.551941070307943,0.0881387497569861,0.766556820256285,0.849111447370421
"LOC114872931",456.109639855344,0.43584396356231,0.258074497104773,2.87941679223104,0.0897185109226907,0.177802863253575
"LOC114872930",704.056291555162,0.0816847247479493,0.143681698164372,0.323936487851455,0.569251508273345,0.699231127705322
"LOC114872924",199.905692843396,0.422406798231989,0.244417819788845,3.01675505287054,0.0824082059921738,0.165832505911359
"LOC114872929",1534.3854191854,0.193579858395158,0.193241219478367,1.0090090796291,0.31514034993346,0.465021619939043
"LOC114872936",584.095523066279,-0.536732430323864,0.164333355441421,10.4769085562173,0.00120875851242015,0.00508521681987824
"LOC114872923",289.829289149116,-0.639828770945243,0.138741692225488,21.1276045259659,4.29693548263e-06,3.61268105956271e-05
"LOC114872973",0.33180325872421,2.19916865325901,3.76618105097592,0.613067377931053,0.43363522018581,0.583614318896691
"LOC114872974",0.350257697842629,2.26700971378836,3.75962625409328,0.642415131770067,0.422837593752633,0.572763531730345
"LOC114872862",2907.86438801641,0.0573531685396991,0.128316867609377,0.200125910841336,0.654619233611585,0.76778005273721
"LOC114872861",3759.65356667467,0.144134891058157,0.142323262190557,1.02982474596006,0.310199833354495,0.459564510822078
"LOC114872863",1161.72193720779,-0.101024104477948,0.153753978011277,0.430381955112821,0.511801588200426,0.652865644039663
"LOC114872860",2161.80381615277,-0.355454894326056,0.0875757022590729,16.292585870968,5.42759003294077e-05,0.000346180426353889
"LOC114872912",7.43391060647479,1.62229250409879,0.706351154859734,5.46759714726113,0.0193722424171179,0.0517930971681944
"LOC114872918",12.0935175561468,1.70411021645148,0.618793622709317,7.70761333853433,0.00549884059994119,0.0183151659598281
"LOC114872835",736.294670539094,-0.511518457562414,0.105978332464981,22.9955650550629,1.62375552244364e-06,1.50924947973865e-05
"LOC114872836",1776.17609056856,-0.153078876814946,0.174427759203248,0.766134405820381,0.38141556774897,0.532668971745065
"LOC114872834",573.104013670039,0.297616115435228,0.195779172787132,2.32700790805168,0.127146061914339,0.234163125643102
"LOC114872872",1981.84841521379,-0.835194686260988,0.120410331678189,46.4527738604493,9.38534016359399e-12,2.27917954344784e-10
"LOC114872875",458.675790566825,-0.866493119918159,0.147647235593644,33.6274467555086,6.67442672281992e-09,1.00098361851156e-07
"LOC114872873",833.907711420095,0.453562769531849,0.178965163525322,6.48814226546233,0.0108596404972019,0.0323457569076614
"LOC114872919",3390.48539288705,-0.0266713209928276,0.0880558591310538,0.0917105118248855,0.762013753428423,0.846021272063689
"LOC114872899",377.914215308956,0.517555567593127,0.169911333031526,9.36645093855773,0.00220992994964417,0.00851590367401075
"LOC114872900",685.369948047168,-0.0160351625745193,0.107410245061383,0.022807135771501,0.879959690041911,0.925759586970685
"LOC114872897",1931.58480337458,-0.102976139376255,0.110940991344597,0.859166371918263,0.353972081637228,0.504998349660619
"LOC114872878",3549.1735839978,-0.378687374130241,0.0769503280507062,23.9096288819779,1.00965494947925e-06,9.89854295876392e-06
"LOC114872888",1345.79814655356,0.524436046835545,0.144319143111568,13.3482734155926,0.000258660660936745,0.00135406415805471
"LOC114872883",301.743585731396,0.445456736859043,0.230157084582603,3.78620641624313,0.051676644947934,0.114305114129416
"LOC114872885",86.0935795914998,-0.304792502075085,0.405372486236576,0.560836990490927,0.453923202855062,0.601863051295238
"LOC114872896",4.09987381259189,0.322420203313481,0.986913281081645,0.119586625928946,0.72948326013905,0.822911691504694
