GeneID,minPval,minFDR
LOC114877891,0.683054513545,1
LOC114877894,1,1
LOC114877897,0.0190194871704,0.251181270783
LOC114877904,1,1
LOC114877907,1,1
LOC114877908,0.866362801374,1
LOC114877909,0.844978911519,1
LOC114877910,0.0326589849777,0.4326354951163552
LOC114877914,1,1
LOC114877918,0.690875877487,1
LOC114877919,0.00425804752946,0.16528257680874953
LOC114877922,0.0204606517145,0.26446480673529255
LOC114877923,0.430045641757,1
LOC114877928,0.203391073177,1
LOC114877931,1.43108289667e-4,0.0133751209188773
LOC114877935,0.0463582021325,0.5299424934131471
LOC114877940,0.00724608597306,0.2238038876082081
LOC114877941,0.0913621964526,0.7193974350043888
LOC114877942,0.399400084876,1
LOC114877943,0.0309440294851,0.4304969811937448
LOC114877944,0.0682185653343,0.6374614486839983
LOC114877946,1,1
LOC114877950,0.0544933419665,0.6910508836327552
LOC114877955,0.00383609459809,0.1536065273307917
LOC114877957,0.154550729072,0.9729865378967364
LOC114877960,1,1
LOC114877961,0.471958728807,1
LOC114877962,0.175314491993,0.9772408327962074
LOC114877963,0.661293068968,1
LOC114877968,0.319385418132,1
LOC114877973,1,1
LOC114877974,0.117218213987,1
LOC114877977,0.599763727996,1
LOC114877984,0.00799325304044,0.2357652805276209
LOC114877985,1,1
LOC114877988,0.0460034723435,0.4097271417519107
LOC114877990,0.146257207857,1
LOC114877992,0.7804912635,1
LOC114877993,0.0527415895639,0.5129131843613297
LOC114877994,0.48825936302,1
LOC114877996,1,1
LOC114877998,0.0189850531444,0.3321515524434791
LOC114878002,0.018031482519,0.364004840767689
LOC114878003,0.377640454798,1
LOC114878004,0.0537316468068,0.4835848212612
LOC114878006,1,1
LOC114878008,1,1
LOC114878010,0.351488389022,1
LOC114878013,1,1
LOC114878014,0.806815138651,1
LOC114878018,1,1
LOC114878020,1,1
LOC114878021,1,1
LOC114878022,0.297987645986,1
LOC114878023,0.223655838907,1
LOC114878024,0.173260775989,1
LOC114878027,0.710474216797,1
LOC114878028,7.66139814146e-6,0.00421823812671885
LOC114878030,1,1
LOC114878031,0.22337951723,1
LOC114878033,0.48394939426,1
LOC114878034,0.473181936506,1
LOC114878035,1,1
LOC114878036,0.0100250254956,0.26388583047581354
LOC114878037,0.863465547409,1
LOC114878042,1,1
LOC114878043,1,1
LOC114878045,0.00193873702786,0.10855284358534764
LOC114878046,0.16947228887,0.9213599414751276
LOC114878047,1,1
LOC114878048,0.0635126826539,0.5247379842642785
LOC114878049,1,1
LOC114878053,0.630177973073,1
LOC114878058,0.388445773181,1
LOC114878060,0.10415973384,0.7623562418239789
LOC114878067,0.00299745748272,0.1365807006091796
LOC114878068,0.161392571485,1
LOC114878069,1,1
LOC114878072,0.0678910108811,0.5927307812238986
LOC114878074,1,1
LOC114878076,1,1
LOC114878078,0.746024794229,1
LOC114878084,1,1
LOC114878089,1,1
LOC114878090,0.513738981476,1
LOC114878092,1,1
LOC114878095,0.587065065782,1
LOC114878098,1,1
LOC114878099,0.230823469418,1
LOC114878104,0.0895739140676,0.6836709851484343
LOC114878109,0.565609775257,1
LOC114878112,1,1
LOC114878119,1,1
LOC114878120,0.733757797613,1
LOC114878121,1,1
LOC114878128,0.0817036989094,0.8788211783693192
LOC114878129,1,1
LOC114878132,0.477802720006,1
LOC114878136,1,1
LOC114878137,1,1
LOC114878138,0.0696785456442,0.6441353261097639
LOC114878139,0.189980907272,1
LOC114878140,1,1
LOC114878142,1,1
LOC114878143,1,1
LOC114878144,0.0616955794651,0.5205564517367812
LOC114878146,0.532836263644,1
LOC114878147,1,1
LOC114878149,0.412469666986,1
LOC114878151,0.00595229771262,0.16355082638060492
LOC114878153,0.0243240679195,0.3777779376187172
LOC114878156,0.147974628917,1
LOC114878158,0.592211312516,1
LOC114878159,1,1
LOC114878160,0.722962375869,1
LOC114878163,0.0659486898747,0.6240186957891781
LOC114878164,0.116572818508,1
LOC114878167,0.0738411346102,0.6162629271673701
LOC114878168,0.340434956165,1
LOC114878170,0.0520855674184,0.47942397282845456
LOC114878172,1,1
LOC114878173,0.689623867531,1
LOC114878174,0.297439970601,1
LOC114878179,1,1
LOC114878183,1,1
LOC114878184,1,1
LOC114878185,1,1
LOC114878186,1,1
LOC114878188,0.131452509946,0.8095661474605379
LOC114878191,0.0389065319547,0.5551953706797039
LOC114878193,0.688086705281,1
LOC114878194,0.0171030273552,0.2744145941847575
LOC114878196,0.773103200531,1
LOC114878197,1,1
LOC114878199,0.00250019348157,0.09707647793958
LOC114878202,1,1
LOC114878206,1,1
LOC114878207,0.529623686808,1
LOC114878208,0.82099149989,1
LOC114878210,0.608171582254,1
LOC114878214,0.0222489439579,0.3717505432987744
LOC114878215,0.0897280038013,0.9187565114244276
LOC114878217,0.184877439573,1
LOC114878225,1,1
LOC114878227,0.360197381163,1
LOC114878228,0.00246072231347,0.09707647793958
LOC114878230,1,1
LOC114878235,1,1
LOC114878238,0.361990089152,1
LOC114878239,1,1
LOC114878241,1,1
LOC114878242,0.839059857324,1
LOC114878243,1,1
LOC114878245,0.23654785802,1
LOC114878246,0.0307845138249,0.4817154583787688
LOC114878247,1,1
LOC114878251,0.0554913370197,0.5299867803057978
LOC114878253,1,1
LOC114878262,0.435957694711,1
LOC114878267,0.132011929287,0.8377889009547264
LOC114878269,0.0776804460656,0.6277704826839892
LOC114878272,0.504435765248,1
LOC114878274,1,1
LOC114878277,1,1
LOC114878278,1,1
LOC114878279,1,1
LOC114878280,1,1
LOC114878282,0.0320064041134,0.38886692344579865
LOC114878284,1,1
LOC114878286,0.0311037783158,0.4817154583787688
LOC114878292,0.0281525956088,0.4581384216436985
LOC114878293,1,1
LOC114878314,1,1
LOC114878315,1,1
LOC114878316,1,1
LOC114878318,0.355970793712,1
LOC114878319,0.00939451671751,0.2580912824367687
LOC114878320,1,1
LOC114878321,0.650689378299,1
LOC114878324,0.00685872221218,0.16935224805015972
LOC114878327,1,1
LOC114878328,0.0277972115615,0.4571310888751856
LOC114878329,1,1
LOC114878330,0.171065011427,0.815074466211
LOC114878334,1,1
LOC114878336,0.0835109059811,0.692588834481505
LOC114878337,0.03128095125,0.3519107015625
LOC114878339,0.592748597311,1
LOC114878344,0.00478994004719,0.17906770151522913
LOC114878349,0.0459976774407,0.4721370799373
LOC114878350,0.789207743191,1
LOC114878351,0.366095926477,1
LOC114878356,1,1
LOC114878359,0.187827660841,0.961204017942768
LOC114878360,1,1
LOC114878361,0.166357790573,0.950857219214203
LOC114878363,1,1
LOC114878364,1,1
LOC114878365,1,1
LOC114878366,1,1
LOC114878369,0.0130317106463,0.22619326336077855
LOC114878376,0.699720756389,1
LOC114878378,1,1
LOC114878379,1,1
LOC114878382,0.115137280217,1
LOC114878385,0.340234313541,1
LOC114878388,0.138689555757,0.8311907973162742
LOC114878391,0.163847947001,1
LOC114878392,1,1
LOC114878397,1,1
LOC114878399,0.878227402084,1
LOC114878405,1,1
LOC114878407,1,1
LOC114878408,0.543688215552,1
LOC114878410,0.863726617307,1
LOC114878414,1,1
LOC114878417,0.64084956516,1
LOC114878418,0.0825394241643,0.656931567893248
LOC114878419,1,1
LOC114878422,1,1
LOC114878423,0.386415606237,1
LOC114878424,1,1
LOC114878425,1,1
LOC114878433,0.353552810698,1
LOC114878434,1,1
LOC114878435,0.403833193405,1
LOC114878443,0.117003223313,0.7654496587436558
LOC114878444,0.0180288473125,0.2799958373923913
LOC114878448,0.180737733825,1
LOC114878449,1,1
LOC114878450,0.19388594321,0.980964007289122
LOC114878452,0.614328427271,1
LOC114878454,0.92008773447,1
LOC114878458,3.74628711234e-4,0.03217935863707247
LOC114878459,1,1
LOC114878461,1,1
LOC114878463,1,1
LOC114878473,1,1
LOC114878476,0.1501381797,1
LOC114878478,0.129935398281,0.8336595923897778
LOC114878485,0.495468067162,1
LOC114878487,0.318698717942,1
LOC114878489,0.339376105508,1
LOC114878490,0.778864556402,1
LOC114878495,0.722752442264,1
LOC114878496,1,1
LOC114878500,0.698290556064,1
LOC114878501,0.0292278110624,0.3350168909510943
LOC114878503,0.312690581771,1
LOC114878509,1,1
LOC114878511,0.398695419221,1
LOC114878512,0.174052502636,1
LOC114878514,0.0619765038459,0.5618783546638447
LOC114878515,0.108480519717,0.9729865378967364
LOC114878524,1,1
LOC114878526,1,1
LOC114878531,0.604687059076,1
LOC114878534,1,1
LOC114878536,0.662419339046,1
LOC114878538,0.483307155909,1
LOC114878542,0.983255651777,1
LOC114878548,0.908584435692,1
LOC114878558,1,1
LOC114878559,0.0265348856368,0.4477796971919773
LOC114878560,0.64765207877,1
LOC114878561,1,1
LOC114878562,0.420179017915,1
LOC114878563,0.00121309509881,0.05812532260681107
LOC114878564,1,1
LOC114878567,1,1
LOC114878569,1,1
LOC114878570,7.78329554245e-4,0.06555861889682942
LOC114878571,0.0486165456733,0.5420022814666912
LOC114878572,0.658402145627,1
LOC114878574,0.868533933071,1
LOC114878577,1,1
LOC114878578,0.440252233324,1
LOC114878580,0.821370392147,1
LOC114878584,1,1
LOC114878585,1,1
LOC114878586,0.391024342158,1
LOC114878587,1,1
LOC114878591,1,1
LOC114878593,0.00162314123058,0.09490348770302708
LOC114878594,0.0152626612756,0.25475806577777194
LOC114878595,0.215155775489,1
LOC114878596,1,1
LOC114878597,0.287152089751,1
LOC114878598,1,1
LOC114878600,0.00844035434559,0.24245835287527448
LOC114878603,0.0155520540481,0.3380013851835418
LOC114878604,0.0295160521314,0.47333144765087326
LOC114878606,0.00157539224744,0.09377132053005476
LOC114878607,0.00134151995577,0.08797284952839587
LOC114878620,1,1
LOC114878625,1,1
LOC114878626,1,1
LOC114878628,0.473790530539,1
LOC114878629,1,1
LOC114878630,1,1
LOC114878632,1,1
LOC114878633,0.0702951120082,0.8050578245103968
LOC114878639,0.622842614366,1
LOC114878641,0.193759211963,0.8628349955128022
LOC114878643,0.0383683723497,0.472161609461882
LOC114878644,1,1
LOC114878646,1,1
LOC114878649,1,1
LOC114878650,0.318758475933,1
LOC114878652,1,1
LOC114878656,0.110260187465,0.5999196026638978
LOC114878658,7.3584084416e-4,0.06434418330644417
LOC114878663,0.597791586238,1
LOC114878664,1,1
LOC114878668,1,1
LOC114878671,1,1
LOC114878672,1,1
LOC114878680,6.62601852066e-4,0.06110861087027015
LOC114878681,1,1
LOC114878683,1.66951780893e-5,0.00289780591121421
LOC114878684,0.0187409402887,0.3321515524434791
LOC114878687,1,1
LOC114878692,0.943928710249,1
LOC114878696,3.27075352242e-4,0.022077586276335
LOC114878700,1,1
LOC114878702,1,1
LOC114878707,0.73521716177,1
LOC114878708,1,1
LOC114878714,0.00520818021576,0.18076970011905424
LOC114878720,0.0727016045906,0.5626270673731146
LOC114878722,1,1
LOC114878724,0.318285326412,1
LOC114878725,1,1
LOC114878729,0.764838502826,1
LOC114878731,1,1
LOC114878742,1,1
LOC114878743,0.0117253894692,0.28586586060149227
LOC114878745,1,1
LOC114878746,1,1
LOC114878747,1,1
LOC114878756,1,1
LOC114878757,0.737640739608,1
LOC114878760,0.197010008685,0.870426038371909
LOC114878761,1,1
LOC114878767,1,1
LOC114878768,1,1
LOC114878772,1,1
LOC114878774,1,1
LOC114878776,1,1
LOC114878778,1,1
LOC114878784,0.0264956606201,0.4477796971919773
LOC114878788,0.00141788868188,0.08861980005788453
LOC114878789,0.875581081225,1
LOC114878790,1,1
LOC114878791,1,1
LOC114878792,0.0973519999265,0.7423418624118527
LOC114878797,1,1
LOC114878798,0.0320018257193,0.4860599138561266
LOC114878803,1,1
LOC114878804,1,1
LOC114878805,0.0930637259058,0.6716403773232786
LOC114878807,1,1
LOC114878808,0.239139389199,1
LOC114878809,1,1
LOC114878811,0.125351954106,0.7412359575410525
LOC114878817,2.99134678291e-4,0.022077586276335
LOC114878818,0.017364027098,0.24820344616552945
LOC114878822,0.851148071651,1
LOC114878824,1,1
LOC114878827,1,1
LOC114878829,0.319396819681,1
LOC114878832,0.0311368894111,0.4817154583787688
LOC114878835,0.283230565561,1
LOC114878841,0.165366064901,1
LOC114878842,0.392700852672,1
LOC114878844,0.0639734725104,0.5247379842642785
LOC114878846,1,1
LOC114878851,7.64300755514e-5,0.00801755451245475
LOC114878852,0.401503044071,1
LOC114878854,1,1
LOC114878855,0.616638329659,1
LOC114878856,0.418876304796,1
LOC114878859,1,1
LOC114878860,1,1
LOC114878867,0.0184513039587,0.24923916403515
LOC114878883,0.0935763325004,0.5721478496117299
LOC114878885,1,1
LOC114878888,0.291488907941,1
LOC114878890,1,1
LOC114878892,0.144867711068,0.7623562418239789
LOC114878894,1,1
LOC114878895,0.829634815501,1
LOC114878897,0.175023299849,0.9359030345218984
LOC114878898,0.153323050573,1
LOC114878899,0.358903185393,1
LOC114878902,1,1
LOC114878903,0.278397594784,0.910322920449244
LOC114878905,0.0133693659757,0.3078847107338561
LOC114878906,5.13835358411e-4,0.05388746369875361
LOC114878909,0.245232012682,1
LOC114878912,0.363135016875,1
LOC114878914,0.0121100532153,0.21637815671455143
LOC114878917,0.522165422156,1
LOC114878918,1,1
LOC114878920,0.425345917167,1
LOC114878923,1,1
LOC114878924,8.75226796153e-5,0.01748702973301954
LOC114878925,0.151413430094,1
LOC114878927,0.650076980952,1
LOC114878930,0.646761409557,1
LOC114878931,0.016690228462,0.3161413121186487
LOC114878935,1,1
LOC114878936,1,1
LOC114878937,0.0633784063588,0.7585890050952747
LOC114878939,1,1
LOC114878940,1,1
LOC114878941,0.110987133522,0.773817413905709
LOC114878945,0.289578128958,1
LOC114878946,0.119044820379,0.7285472396798508
LOC114878948,0.0831881002005,0.692588834481505
LOC114878949,1,1
LOC114878953,1,1
LOC114878955,1,1
LOC114878957,1,1
LOC114878958,0.23590223024,0.9618161400724832
LOC114878960,1,1
LOC114878965,1,1
LOC114878968,0.54591511958,1
LOC114878973,1,1
LOC114878976,1.72949684966e-4,0.01618926782358752
LOC114878981,0.15839618598,1
LOC114878985,1,1
LOC114878986,1,1
LOC114878995,0.30973003275,1
LOC114878998,2.26036657545e-4,0.02374714531619823
LOC114878999,1,1
LOC114879002,0.0318317982588,0.431554131033458
LOC114879009,1,1
LOC114879012,0.0143438801862,0.2901536084563536
LOC114879017,0.218984326722,1
LOC114879026,0.00318718113648,0.08769522987846
LOC114879029,0.473752680849,1
LOC114879033,0.85179722109,1
LOC114879040,0.647118498386,1
LOC114879042,0.323810338145,1
LOC114879043,0.0915153321302,0.9313784830566214
LOC114879045,0.492456711584,1
LOC114879046,0.0048779515029,0.13612533412780312
LOC114879052,1,1
LOC114879054,1,1
LOC114879056,0.115182034986,0.7908229963063171
LOC114879060,0.574102274038,1
LOC114879061,0.0178929634076,0.2799958373923913
LOC114879062,0.323674041173,1
LOC114879065,0.278550904866,0.9116535201217444
LOC114879066,0.375687980439,1
LOC114879068,1,1
LOC114879072,0.130352138528,0.6605727310692919
LOC114879074,1,1
LOC114879076,0.774831722533,1
LOC114879078,0.880245923804,1
LOC114879083,0.120151405655,0.7285472396798508
LOC114879084,0.025359798245,0.43668582085813695
LOC114879085,0.170240078772,0.9213599414751276
LOC114879091,1,1
LOC114879092,0.0166341275863,0.3499298528144966
LOC114879093,1,1
LOC114879094,0.629590133668,1
LOC114879095,1,1
LOC114879099,0.225905161214,0.8099571893224404
LOC114879101,0.00118876190085,0.06433723499751819
LOC114879103,0.469423987053,1
LOC114879106,0.0680178893634,0.791186963070394
LOC114879108,1,1
LOC114879111,1,1
LOC114879112,0.0311581818689,0.4817154583787688
LOC114879113,1,1
LOC114879114,0.254617868694,1
LOC114879115,1,1
LOC114879116,0.00554125727211,0.1859286997442324
LOC114879118,0.00219463871048,0.11693530613017224
LOC114879123,0.03887657932,0.4292775349577494
LOC114879132,1,1
LOC114879133,1,1
LOC114879137,0.413485160887,1
LOC114879140,2.09141899316e-4,0.03003914193001765
LOC114879144,0.0836195619178,0.8825470376851511
LOC114879145,1,1
LOC114879151,0.035619718952,0.45577049477218184
LOC114879152,0.238736957324,1
LOC114879158,0.831243620589,1
LOC114879161,1,1
LOC114879166,0.504348912619,1
LOC114879167,1,1
LOC114879168,0.975445456021,1
LOC114879173,0.00192651628174,0.08264245636334093
LOC114879175,1,1
LOC114879177,0.142625409551,0.8366639824095492
LOC114879180,0.304532288321,1
LOC114879181,1,1
LOC114879190,0.786924687107,1
LOC114879191,0.936355651131,1
LOC114879192,0.0128668163522,0.3057951641690122
LOC114879193,1,1
LOC114879194,0.0425875136902,0.5047741096333179
LOC114879195,1,1
LOC114879198,1,1
LOC114879200,1,1
LOC114879201,1,1
LOC114879202,0.00818411023882,0.16927628765978137
LOC114879204,0.487786651508,1
LOC114879205,0.00328327048488,0.13861774456142045
LOC114879209,1.97888923237e-6,0.00217908685971143
LOC114879210,0.276497436048,1
LOC114879211,0.025713469545,0.3532635123643846
LOC114879216,1,1
LOC114879218,0.0279415868961,0.3752155954619143
LOC114879219,0.387410074275,1
LOC114879223,0.0136299217564,0.24485520351705803
LOC114879226,0.247272895973,1
LOC114879227,0.417637256533,1
LOC114879229,1,1
LOC114879234,0.27808518920999997,1
LOC114879235,0.0669674979964,0.7623562418239789
LOC114879236,0.0678721060244,0.5927307812238986
LOC114879237,0.106468905518,0.763536343577918
LOC114879239,1,1
LOC114879246,0.815460775063,1
LOC114879251,0.17351494825,0.8235182114208984
LOC114879255,1,1
LOC114879256,0.22727643764,1
LOC114879257,0.393929231842,1
LOC114879262,1,1
LOC114879263,1,1
LOC114879265,0.00323752392105,0.11071997546027525
LOC114879267,0.263321045743,1
LOC114879269,0.0189668190792,0.3691714318900859
LOC114879270,0.396058594008,1
LOC114879271,0.823589115292,1
LOC114879273,0.095587089691,0.7317590332297381
LOC114879278,1,1
LOC114879281,1,1
LOC114879282,1,1
LOC114879287,0.345156467769,1
LOC114879293,1,1
LOC114879294,0.792887336725,1
LOC114879295,1.96282691005e-5,0.00720466521927797
LOC114879298,1,1
LOC114879299,0.00505683624231,0.17906770151522913
LOC114879300,0.628426317995,1
LOC114879302,0.373542477517,1
LOC114879305,0.771759608138,1
LOC114879315,0.075812820662,0.8477048687080351
LOC114879318,1,1
LOC114879326,1,1
LOC114879328,0.0147438589052,0.3302124602937505
LOC114879338,0.818445783373,1
LOC114879353,7.09035145388e-4,0.0399186786853444
LOC114879354,0.107168138402,0.763536343577918
LOC114879355,1,1
LOC114879357,0.202543399064,1
LOC114879359,0.456978648956,1
LOC114879362,0.106760138851,0.7403731092108263
LOC114879363,1,1
LOC114879368,1,1
LOC114879369,0.0113525854453,0.22038823484028044
LOC114879370,0.845990875927,1
LOC114879371,0.606387478267,1
LOC114879374,0.121921356938,0.8051815126814545
LOC114879376,0.957860023422,1
LOC114879384,0.942556784263,1
LOC114879385,8.41469927041e-4,0.0676516685265966
LOC114879387,0.527698176916,1
LOC114879389,0.30399657233,1
LOC114879390,0.068441005,0.7919259545271453
LOC114879396,0.106445823109,1
LOC114879398,1,1
LOC114879399,0.7927919456,1
LOC114879402,0.2892814695,0.9123987818581544
LOC114879403,0.533740361638,1
LOC114879411,1,1
LOC114879412,0.516517096842,1
LOC114879417,0.276375455465,1
LOC114879428,0.0439676488709,0.6064598248226228
LOC114879429,0.700181050341,1
LOC114879430,1,1
LOC114879431,0.23265324679,1
LOC114879435,1,1
LOC114879436,0.788431294914,1
LOC114879439,0.581679091594,1
LOC114879441,0.0376409031405,0.4717643084824901
LOC114879444,0.0616832204362,0.5205564517367812
LOC114879449,0.00116603550222,0.08373909307790804
LOC114879451,1,1
LOC114879453,7.24438701982e-6,0.00176038604581626
LOC114879455,0.131617349364,1
LOC114879457,0.189046987935,1
LOC114879461,0.326244407489,1
LOC114879463,1.17392549951e-4,0.02104167638910489
LOC114879469,0.0684316617354,0.7919259545271453
LOC114879471,0.523297778717,1
LOC114879476,0.612559052899,1
LOC114879477,1,1
LOC114879478,1,1
LOC114879480,1,1
LOC114879481,0.14016012356,0.831647776339402
LOC114879482,0.0746672372772,0.8432930541717271
LOC114879487,0.426931003033,1
LOC114879488,1,1
LOC114879490,1,1
LOC114879491,1,1
LOC114879492,0.124818122788,1
LOC114879493,0.24866350553,1
LOC114879494,0.171295898643,1
LOC114879505,1,1
LOC114879509,1,1
LOC114879512,1,1
LOC114879513,0.0788365845967,0.8652380638378686
LOC114879515,1,1
LOC114879522,0.024699904902,0.43058646883249074
LOC114879525,1,1
LOC114879531,1,1
LOC114879539,0.529426724625,1
LOC114879541,0.0450610605563,0.5177423896570795
LOC114879544,1,1
LOC114879547,1,1
LOC114879548,1,1
LOC114879555,0.124902855294,1
LOC114879556,0.482552101113,1
LOC114879557,0.630688960041,1
LOC114879561,1,1
LOC114879564,0.0881451324704,0.9117192360917136
LOC114879566,1,1
LOC114879568,0.457420624553,1
LOC114879570,1,1
LOC114879573,0.0582815753661,0.718407403813102
LOC114879577,1,1
LOC114879579,1,1
LOC114879582,1,1
LOC114879584,0.36348229794,1
LOC114879587,1,1
LOC114879588,0.00395034655739,0.11861573929656372
LOC114879589,0.0103292003071,0.2690109013658722
LOC114879591,0.68418381881,1
LOC114879592,1,1
LOC114879598,0.657808412608,1
LOC114879610,1.4338313619e-5,0.0063155492053822
LOC114879611,1,1
LOC114879615,1,1
LOC114879616,0.0302634151373,0.47975056893029977
LOC114879617,1,1
LOC114879618,1,1
LOC114879627,1,1
LOC114879630,0.0189977730956,0.3691714318900859
LOC114879632,0.268105984735,1
LOC114879633,0.722986890375,1
LOC114879637,0.910148459015,1
LOC114879646,1,1
LOC114879647,0.0854972007042,0.692588834481505
LOC114879650,0.00625197008326,0.16665699356272182
LOC114879651,0.93024814366,1
LOC114879653,1,1
LOC114879654,1,1
LOC114879655,0.17923765658,0.940157265111648
LOC114879659,0.659013345302,1
LOC114879665,1,1
LOC114879667,0.00146508011521,0.05562726062437969
LOC114879668,0.46039568998,1
LOC114879669,0.09287323547,0.7028457565653389
LOC114879671,0.0384852174353,0.550371929859366
LOC114879674,0.288681333946,1
LOC114879678,0.524988489339,1
LOC114879679,1,1
LOC114879681,0.0682318995135,0.5853639199191735
LOC114879682,0.190501792496,0.8628349955128022
LOC114879685,1,1
LOC114879686,1,1
LOC114879691,1,1
LOC114879692,1,1
LOC114879693,0.147451618789,0.7623562418239789
LOC114879699,1,1
LOC114879701,1,1
LOC114879702,1,1
LOC114879703,1,1
LOC114879706,1,1
LOC114879707,1,1
LOC114879713,1,1
LOC114879714,1,1
LOC114879716,1,1
LOC114879720,0.870946226036,1
LOC114879722,0.286745263406,1
LOC114879723,1,1
LOC114879725,1,1
LOC114879728,0.0160724089176,0.238146058962
LOC114879730,0.927671131562,1
LOC114879731,0.515124410125,1
LOC114879732,0.00235598728034,0.09646697009683051
LOC114879734,0.508169388006,1
LOC114879735,0.00813363287933,0.2377827983793509
LOC114879736,6.35038422739e-4,0.02742572188204056
LOC114879737,0.116716581331,0.7929229600163096
LOC114879738,1,1
LOC114879741,0.0599713917141,0.5923490093866368
LOC114879744,1,1
LOC114879754,0.0624660193123,0.5234221618237552
LOC114879755,1,1
LOC114879757,1,1
LOC114879758,0.655634720367,1
LOC114879760,1,1
LOC114879763,1,1
LOC114879765,0.426700675315,1
LOC114879766,0.527548059274,1
LOC114879767,1,1
LOC114879771,1,1
LOC114879774,0.967143301044,1
LOC114879776,0.261522501312,1
LOC114879777,0.655681562125,1
LOC114879778,0.0060530157726,0.19743889553545105
LOC114879785,0.266167275883,1
LOC114879787,1,1
LOC114879788,0.00787457429047,0.18264921665947295
LOC114879789,1,1
LOC114879792,0.0516066444437,0.4786417786190496
LOC114879793,1,1
LOC114879796,1,1
LOC114879797,1,1
LOC114879799,1,1
LOC114879804,0.330379547779,1
LOC114879805,1,1
LOC114879806,0.00196078107541,0.06617636129508749
LOC114879808,0.910349805506,1
LOC114879809,0.284061955794,1
LOC114879811,0.0166605911871,0.3499298528144966
LOC114879814,0.261071373172,1
LOC114879815,0.0680161369376,0.5428598896188529
LOC114879818,0.282475455533,1
LOC114879819,0.547255819867,1
LOC114879820,0.385982343455,1
LOC114879821,0.357988112213,1
LOC114879822,0.810461952153,1
LOC114879831,0.953049144193,1
LOC114879833,0.426108748445,1
LOC114879834,1,1
LOC114879836,0.83491405227,1
LOC114879840,0.517251069028,1
LOC114879847,0.543419278136,1
LOC114879850,1,1
LOC114879851,0.813017977259,1
LOC114879852,1,1
LOC114879854,1,1
LOC114879855,0.166226045421,0.950857219214203
LOC114879860,1,1
LOC114879861,0.110020364206,0.7836417383003635
LOC114879862,1,1
LOC114879865,0.021880305351,0.39515517568519154
LOC114879867,0.00151274603049,0.09340853292941524
LOC114879874,1,1
LOC114879877,1,1
LOC114879884,0.00221488231764,0.06734661864809625
LOC114879897,0.309206663671,1
LOC114879898,0.0187885897454,0.3321515524434791
LOC114879899,0.915331871412,1
LOC114879900,1,1
LOC114879901,0.320253721164,1
LOC114879904,0.894108872857,1
LOC114879908,0.040178007398,0.4864563046252473
LOC114879914,1,1
LOC114879923,0.126783649589,0.6546479994688731
LOC114879924,1,1
LOC114879926,1,1
LOC114879931,0.451630858147,1
LOC114879935,0.0265672228393,0.4477796971919773
LOC114879941,0.751543564762,1
LOC114879945,0.838637614149,1
LOC114879950,0.523428687903,1
LOC114879951,0.281103204667,1
LOC114879956,0.00108907473002,0.04562847575773448
LOC114879957,8.45960482487e-6,8.3508384771216e-4
LOC114879959,0.376545036796,1
LOC114879960,0.929149727847,1
LOC114879962,1,1
LOC114879963,1,1
LOC114879964,0.344721764656,1
LOC114879966,1,1
LOC114879967,1,1
LOC114879974,0.170178499776,1
LOC114879975,1,1
LOC114879978,0.0297377122635,0.4211907422478113
LOC114879979,1,1
LOC114879983,0.886466960397,1
LOC114879986,1,1
LOC114879987,1,1
LOC114879988,0.011627106242,0.2493737453046095
LOC114879992,0.0157780139351,0.2609216008156352
LOC114879993,0.272898599748,0.9267305908114212
LOC114879995,0.00441716142338,0.10952757406952449
LOC114880000,1,1
LOC114880001,1,1
LOC114880003,0.378817655695,1
LOC114880009,0.0703992014512,0.6441353261097639
LOC114880012,1,1
LOC114880013,4.35780946253e-4,0.0338393378264286
LOC114880018,1,1
LOC114880022,1,1
LOC114880023,4.88928572658e-4,0.05295657507461322
LOC114880026,7.20857951109e-8,5.41124035299156e-5
LOC114880028,7.91857235798e-5,0.00801755451245475
LOC114880029,0.811862795957,1
LOC114880034,1,1
LOC114880036,0.129461969911,0.8336595923897778
LOC114880040,0.0136858960747,0.31180246677773416
LOC114880041,0.210577039435,1
LOC114880045,0.00302191908229,0.1029384526962
LOC114880048,1,1
LOC114880050,0.00929314624592,0.2580912824367687
LOC114880053,1,1
LOC114880061,0.298825450517,1
LOC114880062,0.461474214056,1
LOC114880063,1,1
LOC114880064,1,1
LOC114880069,0.228072694759,1
LOC114880071,1,1
LOC114880077,0.739509001662,1
LOC114880085,0.185922999803,0.8556683513660795
LOC114880086,0.288078457392,1
LOC114880088,0.437626844869,1
LOC114880089,0.605623001234,1
LOC114880094,1,1
LOC114880101,5.06218746109e-4,0.02921389162209391
LOC114880103,1,1
LOC114880105,0.0832548763344,0.8825470376851511
LOC114880106,2.78847603418e-5,0.00669956519402897
LOC114880108,1,1
LOC114880115,1,1
LOC114880118,1,1
LOC114880120,1,1
LOC114880121,0.358122697756,1
LOC114880125,1,1
LOC114880126,0.0503027942608,0.5047235424145438
LOC114880129,1,1
LOC114880130,0.142865595126,0.7623562418239789
LOC114880131,0.948073437465,1
LOC114880136,0.601418187156,1
LOC114880137,0.693728315667,1
LOC114880139,9.76178237633e-6,0.00366392231858252
LOC114880140,0.961778216749,1
LOC114880142,1,1
LOC114880143,1,1
LOC114880145,1,1
LOC114880148,1,1
LOC114880150,0.675217051492,1
LOC114880151,1.99485642328e-4,0.02995458270138854
LOC114880152,0.952846306369,1
LOC114880153,1,1
