Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia	Total
OG0004693	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	24
OG0004694	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	0	24
OG0004695	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004696	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	24
OG0004697	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	0	1	24
OG0004698	2	0	0	2	1	0	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	24
OG0004699	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004700	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	24
OG0004701	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	24
OG0004702	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	24
OG0004703	2	0	0	1	1	1	1	0	0	1	1	1	0	2	8	1	1	1	1	0	1	24
OG0004704	2	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	0	2	24
OG0004705	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	24
OG0004706	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	0	24
OG0004707	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004708	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	24
OG0004709	7	0	0	1	1	0	3	0	1	1	1	1	1	1	1	1	1	1	1	0	1	24
OG0004710	2	1	1	1	1	1	1	2	1	1	1	2	0	1	2	1	1	1	1	1	1	24
OG0004711	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	24
OG0004712	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004713	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	24
OG0004714	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	0	1	24
OG0004715	5	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	24
OG0004716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	24
OG0004717	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004718	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004719	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004720	1	2	1	2	1	1	0	2	1	1	1	1	1	2	1	1	1	1	1	1	1	24
OG0004721	1	1	0	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	24
OG0004722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	24
OG0004723	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	24
OG0004724	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	24
OG0004725	1	1	0	1	1	1	1	1	2	1	3	1	1	0	2	1	1	1	1	2	1	24
OG0004726	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	24
OG0004727	1	0	0	1	1	1	2	0	1	6	1	1	3	1	1	1	1	0	1	1	0	24
OG0004728	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	24
OG0004729	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	24
OG0004730	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004731	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	24
OG0004732	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	24
OG0004733	1	1	1	1	1	1	1	4	1	2	1	1	0	1	1	1	1	1	1	1	1	24
OG0004734	1	0	0	1	1	1	3	1	1	1	2	1	1	1	2	2	2	1	1	0	1	24
OG0004735	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	24
OG0004736	2	1	1	1	1	2	0	1	2	1	1	1	1	1	1	1	1	1	2	1	1	24
OG0004737	2	3	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004738	3	1	1	0	4	2	1	1	1	1	1	0	3	1	1	0	0	1	0	1	1	24
OG0004739	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	24
OG0004740	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004741	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	24
OG0004742	1	0	0	1	1	2	1	0	1	1	1	1	1	3	1	1	1	1	1	4	1	24
OG0004743	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	24
OG0004744	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004745	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004746	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	24
OG0004747	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	24
OG0004748	2	1	1	1	1	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	24
OG0004749	2	2	0	1	1	0	2	1	1	2	1	3	1	2	0	1	1	0	1	2	0	24
OG0004750	1	0	0	1	1	1	2	1	2	1	1	1	2	0	2	2	1	2	1	1	1	24
OG0004751	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004752	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	24
OG0004753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	24
OG0004754	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004755	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	24
OG0004756	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	24
OG0004757	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	24
OG0004758	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004759	3	0	0	1	1	0	1	0	1	1	1	1	7	1	1	1	1	1	1	0	1	24
OG0004760	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	24
OG0004761	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004762	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004763	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	24
OG0004764	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	24
OG0004765	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	24
OG0004766	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	24
OG0004767	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	24
OG0004768	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004769	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	24
OG0004770	1	1	1	1	2	1	2	0	1	1	1	1	1	1	1	1	1	1	1	2	2	24
OG0004771	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004772	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	24
OG0004773	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	24
OG0004774	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004775	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004776	1	1	2	1	1	0	2	0	1	1	1	1	2	2	2	1	1	1	1	1	1	24
OG0004777	2	2	1	2	1	0	1	1	1	1	1	1	1	1	1	2	0	2	1	1	1	24
OG0004778	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	24
OG0004779	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004780	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004781	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004782	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004783	4	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	24
OG0004784	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004785	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	24
OG0004786	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	24
OG0004787	2	0	0	1	1	2	1	0	1	1	1	1	1	1	1	1	5	1	1	1	1	24
OG0004788	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	24
OG0004789	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	24
OG0004790	1	1	2	1	1	1	1	0	1	1	1	1	1	2	2	2	1	1	1	1	1	24
OG0004791	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	24
OG0004792	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	24
OG0004793	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	0	1	24
OG0004794	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	24
OG0004795	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004796	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	24
OG0004797	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004798	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	16	0	0	24
OG0004799	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	24
OG0004800	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	24
OG0004801	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	24
OG0004802	1	2	2	1	1	2	1	2	1	1	2	1	0	0	1	1	1	1	1	1	1	24
OG0004803	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	24
OG0004804	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004805	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	24
OG0004806	2	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	24
OG0004807	1	1	5	2	0	1	1	2	1	1	1	1	0	0	0	0	0	1	1	4	1	24
OG0004808	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	24
OG0004809	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004810	3	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	3	1	1	1	1	24
OG0004811	1	5	0	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004812	1	0	1	2	2	1	2	0	1	1	1	1	1	1	1	1	1	1	1	2	2	24
OG0004813	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	24
OG0004814	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	24
OG0004815	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	4	1	1	1	24
OG0004816	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	0	3	24
OG0004817	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	24
OG0004818	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	24
OG0004819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	24
OG0004820	2	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	24
OG0004821	1	0	4	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	0	1	24
OG0004822	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	24
OG0004823	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	24
OG0004824	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	24
OG0004825	1	1	1	1	1	1	1	1	1	1	1	3	1	0	1	2	3	1	1	1	0	24
OG0004826	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	24
OG0004827	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	24
OG0004828	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	2	2	1	2	24
OG0004829	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	24
OG0004830	1	1	1	1	1	0	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	24
OG0004831	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004832	1	3	1	1	1	0	0	1	1	2	1	1	1	1	1	1	3	1	1	1	1	24
OG0004833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	24
OG0004834	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	0	1	24
OG0004835	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	24
OG0004836	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004837	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	24
OG0004838	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	24
OG0004839	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004840	2	0	0	2	2	2	1	0	1	1	1	1	1	0	2	1	1	1	1	2	2	24
OG0004841	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	24
OG0004842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	24
OG0004843	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	24
OG0004844	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	24
OG0004845	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	24
OG0004846	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	24
OG0004847	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	24
OG0004848	1	1	4	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	24
OG0004849	1	1	0	1	2	1	1	0	1	1	1	2	1	2	1	1	1	1	1	2	2	24
OG0004850	2	0	0	2	2	1	3	0	0	2	0	1	1	1	3	1	1	0	1	2	1	24
OG0004851	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	24
OG0004852	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004853	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	24
OG0004854	2	1	1	1	1	0	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	24
OG0004855	2	1	1	1	2	1	2	0	1	1	1	1	1	2	1	1	1	1	1	1	1	24
OG0004856	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	24
OG0004857	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	24
OG0004858	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004859	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	24
OG0004860	1	1	2	2	1	2	0	0	1	1	1	2	1	0	1	1	1	1	2	2	1	24
OG0004861	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004862	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	24
OG0004863	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	3	2	1	1	24
OG0004864	1	1	1	1	1	2	1	1	1	1	1	2	2	0	1	2	1	1	1	1	1	24
OG0004865	1	1	1	1	1	4	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	24
OG0004866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	24
OG0004867	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	24
OG0004868	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	24
OG0004869	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	24
OG0004870	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	24
OG0004871	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	24
OG0004872	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	24
OG0004873	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	24
OG0004874	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	24
OG0004875	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	24
OG0004876	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	0	2	24
OG0004877	2	0	1	1	3	2	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	24
OG0004878	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	24
OG0004879	1	1	2	2	1	2	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	24
OG0004880	1	1	1	1	1	0	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	24
OG0004881	1	2	0	1	1	1	2	1	1	2	1	1	1	1	1	1	1	0	3	2	0	24
OG0004882	0	17	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24
OG0004883	0	2	3	1	1	2	1	1	1	1	1	1	1	1	1	0	1	3	1	0	1	24
OG0004884	0	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	0	1	2	1	24
OG0004885	0	2	1	1	0	1	1	1	0	1	0	1	2	1	1	1	1	4	1	1	3	24
OG0004886	0	1	2	1	1	2	1	1	1	0	0	3	1	0	0	3	1	2	1	1	2	24
OG0004887	0	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004888	0	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	24
OG0004889	0	1	1	1	1	1	3	1	1	1	1	2	2	2	1	0	1	1	1	1	1	24
OG0004890	0	1	1	1	1	1	1	0	1	1	1	1	2	1	1	2	1	1	3	1	2	24
OG0004891	0	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	24
OG0004892	0	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	24
OG0004893	0	1	1	1	1	3	2	1	1	1	0	1	1	1	1	1	1	1	1	3	1	24
OG0004894	0	3	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	24
OG0004895	0	2	1	1	4	1	2	1	1	2	0	1	1	1	1	1	1	1	1	0	1	24
OG0004896	0	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	1	0	1	24
OG0004897	0	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	24
OG0004898	0	2	1	1	1	1	1	1	1	1	0	2	1	5	0	1	1	1	1	1	1	24
OG0004899	0	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	24
OG0004900	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	24
OG0004901	0	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	24
OG0004902	0	1	2	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	4	1	1	24
OG0004903	0	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	24
OG0004904	0	1	1	1	1	0	3	1	1	1	1	1	1	1	1	2	3	1	1	1	1	24
OG0004905	0	4	2	1	1	2	1	2	1	1	1	1	0	1	1	1	0	1	1	1	1	24
OG0004906	0	1	0	1	1	1	2	1	2	1	1	1	5	2	0	2	0	1	1	1	0	24
OG0004907	0	4	1	0	1	1	0	3	1	1	1	1	5	0	2	1	1	0	0	1	0	24
OG0004908	0	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	24
OG0004909	0	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	24
OG0004910	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	24
OG0004911	0	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	24
OG0004912	0	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	24
OG0004913	0	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004914	0	1	1	1	1	2	0	1	1	1	1	1	1	2	2	1	2	1	1	2	1	24
OG0004915	0	1	0	0	2	2	2	1	1	2	1	0	0	3	1	2	2	2	1	0	1	24
OG0004916	0	1	0	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	24
OG0004917	0	2	2	1	0	1	1	2	1	1	1	1	1	0	1	1	1	1	4	2	0	24
OG0004918	0	1	1	1	2	2	0	1	1	1	1	2	1	3	1	1	1	2	0	1	1	24
OG0004919	0	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	24
OG0004920	0	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	24
OG0004921	0	1	1	2	2	1	1	1	1	1	1	1	0	0	2	1	1	1	3	2	1	24
OG0004922	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	24
OG0004923	0	4	0	1	1	2	1	1	1	1	1	2	1	0	1	1	1	1	1	2	1	24
OG0004924	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	24
OG0004925	0	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	24
OG0004926	0	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004927	0	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	24
OG0004928	0	1	1	4	1	2	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	24
OG0004929	0	1	1	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	1	1	2	24
OG0004930	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	24
OG0004931	0	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	24
OG0004932	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	24
OG0004933	0	2	0	1	3	2	3	1	1	1	1	0	3	0	1	0	0	1	1	0	3	24
OG0004934	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	24
OG0004935	0	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	0	1	24
OG0004936	0	1	0	3	1	3	2	1	1	1	1	1	1	1	1	1	0	1	2	1	1	24
OG0004937	0	1	0	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	24
OG0004938	0	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	24
OG0004939	0	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24
OG0004940	0	1	0	2	1	0	1	1	1	1	1	1	1	1	1	3	1	2	3	1	1	24
OG0004941	0	1	1	1	2	1	1	1	1	1	1	0	1	1	2	2	2	2	1	1	1	24
OG0004942	0	2	1	1	1	1	2	0	1	1	1	1	1	1	2	2	1	1	1	1	2	24
OG0004943	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	24
OG0004944	0	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	24
OG0004945	0	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	24
OG0004946	0	1	0	1	1	1	1	0	1	1	1	3	1	2	2	1	1	2	1	2	1	24
OG0004947	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	24
OG0004948	0	1	1	1	1	0	2	1	1	1	1	1	0	0	1	1	1	1	2	0	7	24
OG0004949	0	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	0	2	1	24
OG0004950	0	1	0	1	2	0	1	1	1	1	1	0	1	1	2	1	1	2	1	4	2	24
OG0004951	0	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	24
OG0004952	0	3	2	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	24
OG0004953	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
OG0004954	0	0	1	1	1	2	2	0	1	1	1	1	2	1	1	2	2	1	1	1	2	24
OG0004955	0	0	1	1	1	0	0	0	1	1	1	2	0	0	11	1	1	1	1	0	1	24
OG0004956	0	0	0	2	2	0	1	0	2	2	2	2	2	0	2	1	1	2	2	0	1	24
OG0004957	0	0	0	2	1	0	1	0	2	1	1	3	1	2	3	3	1	1	1	0	1	24
OG0004958	0	0	0	2	1	0	5	0	1	1	1	1	1	0	2	2	1	4	0	0	2	24
OG0004959	0	0	0	1	1	0	4	0	2	2	1	1	2	4	1	1	2	1	0	0	1	24
OG0004960	0	0	0	2	0	0	3	0	1	1	1	3	1	0	1	1	1	3	4	1	1	24
OG0004961	0	0	0	2	1	3	1	0	2	1	1	2	0	3	1	1	1	1	1	2	1	24
OG0004962	0	0	0	1	2	0	1	0	1	1	1	2	2	0	1	8	1	1	1	0	1	24
OG0004963	0	0	0	1	2	0	2	0	2	2	2	2	2	1	2	1	1	2	1	0	1	24
OG0004964	0	0	0	1	3	1	1	1	1	1	1	1	1	0	5	1	1	1	2	1	1	24
OG0004965	0	0	0	1	4	0	1	0	1	1	1	2	2	1	1	1	1	5	1	0	1	24
OG0004966	0	0	0	1	2	0	1	0	1	1	1	2	1	3	2	1	1	1	5	0	1	24
OG0004967	0	0	0	1	2	1	1	0	1	1	1	1	1	3	1	4	1	1	3	1	0	24
