"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114880513",1213.08616703142,0.00765896469375578,0.140641084443032,0.0544575201768877,0.956570652325979,0.984842747825476
"LOC114880525",139.61115420177,0.0173646823386949,0.184716358745031,0.0940072793588566,0.92510337425486,0.971379407417498
"LOC114880526",6.45624561062526,0.0627351959399895,0.493440048296159,0.127138435878103,0.898830830852467,0.959770659779312
"LOC114880522",553.506297524524,0.0403146666435759,0.16875507945731,0.238894537416127,0.811187361454319,0.92124501646039
"LOC114880524",94.239682790017,0.0162579140392966,0.151005762099331,0.107664196473524,0.914262071450729,0.965815896021233
"LOC114880517",375.961602551412,0.197263734344297,0.108632827658972,1.815875905979,0.0693894100517143,0.27016004114471
"LOC114880519",220.252743285743,0.0697074742266336,0.233016079712355,0.299153064083317,0.764823259700892,0.900386656046423
"LOC114880516",527.600843638157,-0.778482141777482,0.190622870019878,-4.08388637573395,4.42886926961042e-05,0.00348478197030513
"LOC114880521",4.70378554882682,-1.36767387499421,0.625231531268342,-2.1874678524606,0.0287083875521743,0.165182568718848
"LOC114880520",224.937225249133,0.185481652775827,0.150010058767708,1.23646143664971,0.216287091624584,0.494714805988208
"LOC114880518",454.711538849014,-0.200050380949807,0.120934052960612,-1.65421050607609,0.0980847489433736,0.325674961933341
"LOC114880507",134.62678079099,0.322144695496408,0.195124018009749,1.65097407680644,0.098743868332874,0.327021958891265
"LOC114880045",352.999013995856,0.140877960386466,0.116022640217425,1.21422818962284,0.224660598700525,0.504355352367274
"LOC114880027",434.497316256948,-0.0108369966308505,0.128696634318506,-0.0842057501210983,0.932892846492711,0.974083801401078
"LOC114880026",515.676519570733,-0.372831959795238,0.1441094650258,-2.5871441527348,0.00967750964559966,0.0923913509340263
"LOC114880025",3.50813603851003,-0.283520674631597,0.663686287110976,-0.427190798028631,0.669240363148048,NA
"LOC114880019",260.246762290311,0.00866683699125135,0.12609643748921,0.0687318148222307,0.945203093510739,0.979999789039124
"LOC114880020",318.934666249646,0.0680742282735491,0.113123657193147,0.601768276968975,0.547328394267888,0.77537504856375
"LOC114880032",68.6208345876862,0.299152324747839,0.168517525545364,1.77520007951522,0.0758648566192701,0.284139617691054
"LOC114880033",164.219970270701,0.126317533805589,0.112074630924509,1.12708409355079,0.259706927910201,0.538579576834641
"LOC114880031",172.87885285637,0.0348045091662402,0.13114266988201,0.265394239705154,0.790705773165129,0.911983860833072
"LOC114880030",305.545432030548,0.246289703066535,0.1110811223333,2.21720574921399,0.0266090349020904,0.157518813508174
"LOC114880034",778.036932063655,0.0665720566635413,0.0913397819739774,0.728839671223516,0.466099741469192,0.720433143389849
"LOC114880022",898.233547009614,0.0469416709984444,0.134343925679817,0.349414167859891,0.726778398411448,0.882376448219222
"LOC114880024",221.33152214025,0.187181766768631,0.119327731312974,1.56863592988028,0.116732795400905,0.356811607049317
"LOC114880029",718.125963068506,0.0457451234639508,0.104714649674163,0.436855049472967,0.662216472848146,0.848967812170019
"LOC114880028",151.193581754833,0.0970469972588933,0.120461189843366,0.80562874553275,0.420456945839647,0.686249694488841
"LOC114880042",331.73224687286,0.0811059772805798,0.140879362424333,0.575712268176555,0.564809681635131,0.788170430640985
"LOC114880035",45.9851893552803,-0.171666121288777,0.250454039729083,-0.685419654138813,0.493079145211669,0.737446142807351
"LOC114880038",1171.59656424989,-0.227776451246293,0.134472184276714,-1.69385551719439,0.0902927414837958,0.311721524840564
"LOC114880044",18.8070189284766,-0.692067897961603,0.323555725058572,-2.13894499266338,0.03244012357967,0.176135507095598
"Trnat-cgu_1",0.108461240470009,0,3.81692887976169,0,1,NA
"LOC114880043",35.0965471892136,0.102879071444547,0.216456282880489,0.475287989221125,0.634581718758486,0.833576102635852
