ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4319	92,60,60,63	0,0,0,1	49,52,60,64	0,0,0,0	237	99
4320	1,0,0,0	1,1,0,0	0,0,0,1	0,0,0,0	129	99
4321	89,42,45,45	1,0,0,0	39,42,24,74	0,0,0,1	188	99
4322	28,22,14,16	46,23,32,29	2,13,11,23	12,30,17,34	177	99
4323	6,5,3,5	33,21,25,20	1,5,1,4	15,18,19,21	141	99
4324	146,76,88,101	12,7,7,8	41,58,54,87	5,11,10,8	387	99
4326	73,34,45,54	0,2,0,0	43,31,40,42	0,0,0,0	133	99
4327	105,45,66,82	0,0,2,0	64,57,49,80	1,1,0,0	259	99
4328	312,154,209,229	0,0,0,0	162,178,249,180	0,0,1,0	268	99
4329	47,52,44,64	7,2,8,2	15,28,33,54	3,5,0,1	135	99
4330	30,21,20,27	0,2,0,0	12,14,15,33	0,2,0,1	135	99
4331	103,106,75,130	1,0,0,0	48,56,66,122	0,0,0,0	273	99
4332	76,56,79,117	10,6,3,18	48,45,45,76	3,5,6,10	195	99
4333	105,80,89,91	0,0,0,0	56,69,61,74	1,0,0,0	364	99
4334	97,50,49,62	27,14,18,19	41,42,31,41	13,12,12,10	626	99
4335	103,52,52,68	27,14,18,19	40,47,35,45	13,12,12,10	724	99
4336	36,30,17,42	68,39,52,59	15,8,20,19	27,35,41,53	341	99
4337	3,5,4,1	1,0,1,0	1,4,2,3	0,0,0,0	198	99
4338	51,40,36,35	0,0,0,0	24,29,30,51	0,1,0,0	159	99
4339	6,6,6,7	0,1,0,0	6,9,4,3	0,0,0,0	176	99
4340	0,0,2,0	2,1,5,3	1,1,1,1	3,6,1,2	164	99
